examOrdinal,questionKey,questionTag,maxScore,cognitiveLevel,difficulty,knowledgeCode,knowledgeTitle,chapterCode,inFramework,outsideTopic,outsideTitle,confidence,reviewFlags,contentPreview
4,III-4,TLN,0.5,VDC,4,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.96,,"Khi loại thuốc A được tiêm vào bệnh nhân, nồng độ mg/l của thuốc trong máu sau x phút (kề tù khi bắt đầu tiêm) được xác định bởi công thức: $ C(x) = \frac{30x}{x^2 + 2} $. Để đưa ..."
4,III-5,TLN,0.5,VDC,4,C3.B9.2,Khoảng tứ phân vị,C3,true,,,0.68,,Tổng hợp tiền lương tháng của một số nhân viên văn phòng được ghi lại như sau (đơn vị: triệu đồng). <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='tex...
4,III-6,TLN,0.5,VDC,4,,,,false,OUT.GIOI_HAN,Gioi han,0.63,OUT_OF_FRAME,Cho hàm số $f(x)$ liên tục trên $\mathbb{R}$ và $\lim_{x \to \infty} f(x) = 1$; $\lim_{x \to +\infty} f(x) = +\infty$. Có bao nhiêu giá trị nguyên của tham số $m$ thuộc $[-2020;20...
5,I-1,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Nghiệm của phương trình $ 2^{x-1} = 3 $ là
5,I-2,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Giá trị cực đại của hàm số $f(x)=2x^{3}-9x^{2}-24x+1$ là
5,I-3,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho lăng trụ $ABC \cdot A'B'C'$. Khăng định nào sau đây đúng?
5,I-4,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) xác định trên [−1;6] và có đồ thị như hình vẽ. Hàm số đã cho nghịch biến trên khoảng nào sau đây?
5,I-5,TN4,0.25,NB,1,C2.B6.4,Tích vô hướng; góc giữa hai vectơ,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian, cho ba vectơ $ a, b, c $ và số thực $ k $. Khẳng định nào sau đây sai?"
5,I-6,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho cấp số cộng $ (u_n) $ với $ u_1 = -1 $, công sai $ d = 3 $. Tổng năm số hàng đầu tiên của cấp số cộng đó bằng"
5,I-7,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Giá trị nhỏ nhất của hàm số $f(x)=x^4-8x^2+a$, ($a\in\mathbb{R}$) trên đoạn $[-1;3]$ bằng"
5,I-8,TN4,0.25,NB,1,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME;LOW_CONFIDENCE,Cho hàm số y = f(x) xác định trên đoạn [-1;5] và có đồ thị như hình vẽ. Tập giá trị của hàm số $y = f(x)$ trên đoạn $[-1;5]$ là
5,I-9,TN4,0.25,TH,2,C3.B9.1,Khoảng biến thiên,C3,true,,,0.68,,Mỗi ngày bác Bình đều đi bộ để rèn luyện sức khỏe. Quãng đường đi bộ mỗi ngày (đơn vị: km) của bác Bình trong 20 ngày được thống kê ở bảng sau: <table border=1 style='margin: auto...
5,I-10,TN4,0.25,NB,1,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,"Trong không gian Oxyz, cho các điểm $ A(1;1;2) $, $ B(3;1;0) $. Trung điểm của đoạn thẳng AB có tọa độ là"
5,I-11,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Đường tiệm cận xiên của đồ thị hàm số $ y = \frac{x^2 + 2x - 2}{x - 2} $ là
5,I-12,TN4,0.25,NB,1,C5.B14.2,Phương trình tổng quát của mặt phẳng,C5,true,,,0.789,,"Trong không gian Oxyz, cho điểm $ A(-3;1,-4) $, $ B(1,-5;2) $. Đường thẳng AB cắt mặt phẳng (Oxy) tại điểm"
5,II-1,DS,1,VD,3,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,QUESTION_TF_a_NEEDS_REVIEW;QUESTION_TF_b_NEEDS_REVIEW;QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW,Cho hàm số $y = f(x)$ liên tục trên $\mathbb{R}$ và có bảng biến thiên như sau.
5,II-2,DS,1,VD,3,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,,"Trong không gian Oxyz, xem mặt đất là mặt phẳng (Oxy); trực Oz hướng lên (đơn vị trên mỗi trục là một kilomet). Tại cùng một thời điểm, một radar phát hiện một máy bay tại A 0;0;1..."
5,II-3,DS,1,TH,2,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,QUESTION_TF_a_NEEDS_REVIEW;QUESTION_TF_b_NEEDS_REVIEW;QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW,"Cho hình chóp S.ABC có tam giác ABC vuông tại B, BC=3, BA=2, SA vuông góc với mặt phẳng (ABC) và SA=2."
5,II-4,DS,1,VDC,4,C3.B9.2,Khoảng tứ phân vị,C3,true,,,0.863,QUESTION_TF_a_NEEDS_REVIEW;QUESTION_TF_b_NEEDS_REVIEW;QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW,"Khảo sát chiều cao của 20 học sinh nam lóp 12A của một trường THPT X, người ta được kết quả thống kê trong bảng sau: <table border=1 style='margin: auto; word-wrap: break-word;'><..."
5,III-1,TLN,0.5,VD,3,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_SHORT_ANSWER_NEEDS_REVIEW,Cho hình lăng trụ đứng ABC.A'B'C' có đáy ABC là tam giác đều có cạnh bằng 1 và cạnh bên AA' = $ \sqrt{2} $. Tính khoảng cách giữa hai đường thẳng A'B và B'C (kết quả cuối cùng đượ...
5,III-2,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.68,,Một nhà phân phối có thể thuê tối đa 3 chiếc xe tải loại A và 8 chiếc xe tải loại B để vận chuyển 100 chiếc máy giặt từ nhà máy sản xuất đến nơi tiêu thụ. Mỗi xe loại A chờ được t...
5,III-3,TLN,0.5,VD,3,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,,"Trong không gian Oxyz, cho tam giác ABC có $ A(-4,-1;2) $, $ B(3;5,-6) $ và $ C(a;b;c) $. Biết trung điểm cạnh AC thuộc trục tung, trung điểm cạnh BC thuộc mặt phẳng (Oxz). Tính $..."
5,III-4,TLN,0.5,VDC,4,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,OUT_OF_FRAME,Bà Bích xin một “chữ Tâm” được sơn sơn thấp vàng trong một hình chữ nhấtABCD kích thước 20 cm x 40 cm. Bà treo bức tranh này trên tường trong phòng khách của Bà. Để tăng điểm nhấn...
5,III-5,TLN,0.5,VDC,4,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.789,QUESTION_SHORT_ANSWER_NEEDS_REVIEW,"Ông An có một thanh đá thạch anh màu xanh ngọc dạng hình lăng trụ đứng OAB.O'A'B', trong đó OA = OB = 2 dm, AOB = 120°, OO' = 4 dm. Ông mang thanh thạch anh này đến tiệm chuyên gi..."
5,III-6,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Một giờ hoạt động ngoài trời của lớp 1/1 trường tiểu học X, cô giáo cho 35 học sinh lớp mình nắm tay nhau xếp thành một vòng tròn để chơi trò chơi “Mèo bắt Chuột”. Sau khi ổn định..."
6,I-1,TN4,0.25,NB,1,C1.B3.1,Tiệm cận ngang,C1,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số $y = f(x)$ có đồ thị như hình vẽ. Tiệm cận ngang của đồ thị hàm số là đường thẳng có phương trình:
6,I-2,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) có bảng biến thiên như sau Hàm số đã cho đồng biến trên khoảng nào dưới đây?
6,I-3,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho cấp số cộng $ (u_n) $ có số hàng đầu $ u_1 = 3 $ và công sai $ d = -4 $. Số hàng thứ năm của cấp số công là
6,I-4,TN4,0.25,NB,1,,,,false,OUT.PHUONG_TRINH_BAT_PHUONG_TRINH,Phuong trinh / bat phuong trinh ngoai khung,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho một chất điểm chuyển động có phương trình $s = 2t^2 + 3t$ (t tính bằng giây, s tính bằng mét). Vận tốc của chất điểm tại thời điểm $t_0 = 2$ (giây) bằng"
6,I-5,TN4,0.25,TH,2,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,OUT_OF_FRAME,Doanh thu bán hàng trong 20 ngày được lựa chọn ngẫu nhiên của một cửa hàng được ghi lại ở bảng sau (đơn vị: triệu đồng): <table border=1 style='margin: auto; word-wrap: break-word...
6,I-6,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hình chóp S.ABCD có đày ABCD là hình chữ nhất với AD = a, cạnh bên SẠ vuông góc với đáy và SA = a√3. Số đo của góc nhị diện [S, DC, B] bằng:"
6,I-7,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hàm số y = f(x) có đồ thị như hình vẽ: Khi đó, $ \lim_{x \to +\infty} f(x) $ bằng:"
6,I-8,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Nghiệm của phương trình $ \sqrt{3} + 3 \tan x = 0 $ là:
6,I-9,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hình lập phương $ ABCD \cdot A'B'C'D' $. Mệnh đề nào sau đây sai?
6,I-10,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ tọa độ Oxyz, cho hình bình hành ABCD có $ A(2;1,-3) $, $ B(0,-2;2,C(4,-3;0)) $. Toạ độ điểm D là"
6,I-11,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,Tìm a đế hàm số $ \log_a x $ (0 < a $ \neq 1 $) có đồ thị là hình bên
6,I-12,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Nghiệm của phương trình $ \log_{2} x = 3 $ là
6,II-1,DS,1,TH,2,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,,Cho hàm số y = f(x) = ax³ + bx² + cx + d có đồ thị như hình vẽ dưới đây:
6,II-2,DS,1,VD,3,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_TF_d_NEEDS_REVIEW;OUT_OF_FRAME,"Cho hình lăng trụ đứng ABC. A'B'C' có đáy ABC là tam giác vuông tại A. Gọi E, F lần lượt là trung điểm của AB và AA'. Cho biết AB = 2, BC = $ \sqrt{13} $, CC' = 4."
6,II-3,DS,1,VD,3,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.96,,Hình về sau mô tả vị trí của máy bay vào thời điểm 9h30 phút. Biết các đơn vị trên hình tính theo đơn vị kim.
6,II-4,DS,1,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.68,,"Một doanh nghiệp kinh doanh sản xuất đồng hồ có đồ thị hàm tổng chi phí theo số sản phẩm, là một phần của đồ thị hàm số $ f(x)=\frac{ax^2+bx+c}{x+e} $ như hình vẽ (mỗi đơn vị trên..."
6,III-1,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đấy ABCD là hình thoi cạnh a, ADC = 60°, SA ⊥ (ABCD), SA = $ \sqrt{3}a $ . G là trọng tam tam giác SAC. Khoảng cách từ G đến (SCD) bằng: $ \frac{a\sqrt{m}}..."
6,III-2,TLN,0.5,VDC,4,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,,"Trọng lực $\overrightarrow{P}$ là lực hấp dẫn do Trái Đất tác dụng lên một vật được tính bởi công thức $\overrightarrow{P}=mg$, trong đó $m$ là khối lượng của vật (đơn vị: kg), $\..."
6,III-3,TLN,0.5,VD,3,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,"Để chặn đường hành lang hình chữ L, người ta dùng một que sào thắng dài đặt kín những điểm chặn với hành lang (như hình vẽ). Biết $ a = 24, b = 3 $. Hỏi cái sào thoả mã điều kiện ..."
6,III-4,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Trong cuộc gặp mặt dặn dò trước khi lên đường tham gia kì thi học sinh giỏi, có 10 bạn trong đội tuyển gồm 2 bạn đến từ lớp 12A, 3 bạn từ lớp 12B, 5 bạn còn lại đến từ 5 lớp khác ..."
6,III-5,TLN,0.5,VDC,4,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,"Mảnh đất vườn của nhà anh Điệp có một phần ranh giới cũng là một phần đường cong (C): $ y=\frac{x+a}{x+b} $, bao quanh nó là sông nước. Với hệ trục tọa độ Oxy, thích hợp, đơn vị t..."
6,III-6,TLN,0.5,VD,3,C1.B3.2,Tiệm cận đứng,C1,true,,,0.68,,Cho hàm số $y = \frac{2x + 3}{1 - x}$. Gọi đường thẳng tiệm cận đứng và tiệm cận ngang của đồ thị hàm số lần lượt có phương trình: $x = a$; $y = b$. Khi đó tổng $a + 3b$ bằng bao ...
7,I-1,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,OUT_OF_FRAME,Cho hàm số y = f(x) có bảng biến thiên như sau Tổng số đường tiệm cận ngang và tiệm cận đứng của đồ thị hàm số đã cho là
7,I-2,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,OUT_OF_FRAME,Đường cong trong hình vẽ bên là đồ thị của hàm số nào sau đây?
7,I-3,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hàm số $y = f(x)$ liên tục trên đoạn [1;5] và có đồ thị như hình vẽ sau Trên đoạn [1;5], hàm số đã cho đạt giá trị lớn nhất tại điểm"
7,I-4,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,OUT_OF_FRAME,Cho cấp số nhân $ (u_{n}) $ và công bội $ q=3 $. Giá trị của $ u_{4} $ bằng
7,I-5,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) xác định trên Ủ và có bảng biến thiên như sau Điểm cực đại của hàm số $y = f(x)$ là
7,I-6,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hình lăng trụ $ABC$. $A'B'C'$. Đặt $a = AA', b = AB$, $c = AC$. Gọi $G'$ là trọng tâm của tam giác $A'B'C'$. Vector $\overrightarrow{AG'}$ bằng"
7,I-7,TN4,0.25,NB,1,C1.B3.3,Tiệm cận xiên,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Tiệm cận xiên của đồ thị hàm số $ y = \frac{-x^2 + x + 3}{1-x} $ đi qua điểm nào dưới đây?
7,I-8,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Giá trị nhỏ nhất của hàm số $y = x^{4} - 2x^{2} - 1$ trên đoạn [0;2] bằng
7,I-9,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) có bảng biến thiên như sau Khắng định nào sau đây là đúng ?
7,I-10,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hình hộp ABCD.A'B'C'D' (minh họa hình vẽ) Khẳng định nào sau đây là đúng
7,I-11,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Phương trình đường tiệm cận ngang của đồ thị hàm số $ y = \frac{-2x-1}{x-2} $ là
7,I-12,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,,Hàm số $y = x^4 - 8x^2$ đồng biến trên khoảng nào sau đây
7,II-1,DS,1,VD,3,C1.B5.2,Bài toán tối ưu hoá đơn giản,C1,true,,,0.68,,Một công ty robotics thử nghiệm một xe tự hành giao hàng chuyển động thắng trên đoạn đường thí nghiệm. Quảng đường S(t) (mét) mà xe đã đi được tính từ lúc bắt đầu chuyển động tới ...
7,II-2,DS,1,TH,2,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.96,,Cho hàm số bậc ba y = f x có đồ thị như hình vẽ.
7,II-3,DS,1,VD,3,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.78,,Cho hàm số $ y=\frac{x^{2}+3x+3}{x+2} $.
7,II-4,DS,1,VD,3,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đấy là hình chữ nhật, AB = a, BC = 2a, SA vương góc với mặt phẳng đáy và SA = a."
7,III-1,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,,Giả sử lợi nhuận (tính bằng nghìn đồng) của một quán cả phê nhỏ trong ngày thứ x của một tháng được cho bởi công thức $ h(x) = -2x^2 + 40x + 700 $. Trong đó x là số ngày tính từ n...
7,III-2,TLN,0.5,VD,3,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,,Cho hàm số $y = \frac{0x - 4}{3x + 1}$ có đồ thị (C) và I là giao điểm của hai đường tiếp cận. Gọi M là giao điểm của đồ thị (C) và trực tung. Tiếp tuyến của (C) tại $M$ cắt các đ...
7,III-3,TLN,0.5,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.96,,Một xưởng sản xuất thiết bị gia dụng dự định sản xuất không quá 400 sản phẩm trong một đợt. Tổng doanh thu khi bán hết xả sản phẩm được mô tả bằng hàm số $ F(x) = -x^2 + 8000x + 1...
7,III-4,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,"Một đường cáp điện được kéo từ một trạm điện A ở một bên sông rộng 900 mét đến một nhà máy B ở bờ bên kia của sông, nhà máy cách trạm điện 3000 mét tính xuôi theo bờ sông. Đường c..."
7,III-5,TLN,0.5,VDC,4,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.84,,"Cho hàm số $f(x)$ có đạo hàm $f'(x)=(x-1)(x^2-3)(x^4-1)$, $\forall x\in\mathbb{R}$. Tìm số điểm cực đại của hàm số $y=f(x)$."
7,III-6,TLN,0.5,VDC,4,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,Công ty VinaElectro sản xuất một loại thiết bị điển từ tiêu dùng và đánh số seri cho từng sản phẩm bằng một mã 6 chữ số được tạo ngẫu nhiên từ các số 0; 1; 2; 3; 4; 5; 6; 7; 8; 9 ...
8,I-1,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hàm số y = f(x) có bảng biến thiên như hình vẽ bên. Mệnh đề nào dưới đây đúng?
8,I-2,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Tìm công sai dễ của cấp số công $ (u_n), n \in N^* $ có $ u_1 = 1; u_4 = 13 $ có tập nghiệm là"
8,I-3,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình chóp S.ABCD có đấy ABCD là hình vuông cạnh a. Biết SA $ \perp $ (ABCD) và SA = $ a\sqrt{3} $. Thể tích của khối chóp S.ABCD là:
8,I-4,TN4,0.25,TH,2,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Một cuộc khảo sát thực hiện để điều tra số giờ sử dụng điện thoại và tivi của 40 học sinh lớp 11A trong một tuần. Thu được kết quả như sau: <table border=1 style='margin: auto; wo...
8,I-5,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Đạo hàm của hàm số $y=3^x$ là
8,I-6,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho lăng trụ tam giác đều ABC.A'B'C' có cạnh đáy AB = a, cạnh bên AA' = 2a. Khoảng cách giữa hai mặt đáy của lăng trụ bằng"
8,I-7,TN4,0.25,NB,1,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Phương trình sin x = - $ \frac{\sqrt{3}}{2} $ có tổng nghiệm dương nhỏ nhất và nghiệm âm lớn nhất bằng
8,I-8,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Tiệm cận đứng của đồ thị hàm số $ y = \frac{5}{x-1} $ là đường thẳng có phương trình
8,I-9,TN4,0.25,NB,1,C1.B4.2,Hàm đa thức bậc ba,C1,true,,,0.68,,Số giao điểm của đồ thị hai hàm số $ y = x^2 - 3x - 1 $ và $ y = x^3 - 1 $ là
8,I-10,TN4,0.25,NB,1,,,,false,OUT.TAP_HOP_MENH_DE,Tap hop / menh de ngoai khung,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình lập phương ABCD.A' B' C' D'. Hãy chọn kết luận Sai
8,I-11,TN4,0.25,NB,1,,,,false,OUT.TAP_HOP_MENH_DE,Tap hop / menh de ngoai khung,0.63,OUT_OF_FRAME,"Cho hàm số $y = f(x)$ xác định và liên tục trên khoảng $(-\infty, +\infty)$, có bảng biến thiên như hình sau: Mệnh đề nào sau đây đúng?"
8,I-12,TN4,0.25,NB,1,C1.B4.2,Hàm đa thức bậc ba,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Đường cong trong hình dưới là đồ thị của hàm số nào?
